transaction_id,date_key,location_key,flat_key,lease_key,resale_price,price_per_sqm
574273,12,6263,807,393,515000,4951.92
554957,3,203,369,375,475000,6333.33
563449,7,203,369,369,468000,6240.0
561608,6,203,807,362,543000,5221.15
561609,6,203,807,361,560000,5384.62
560393,5,1028,649,35,585000,5270.27
555949,3,1028,602,34,362000,5246.38
562398,6,1028,629,35,338000,5044.78
563510,7,6425,323,416,388000,5315.07
568660,9,855,2289,366,1015000,6812.08
552920,2,1790,2254,489,1005000,6883.56
569839,10,1790,2254,490,985000,6746.58
554230,2,1200,217,50,360000,5454.55
558649,4,1200,217,56,338000,5121.21
571510,10,1200,197,64,340000,5151.52
553636,2,882,1595,439,900000,7438.02
564112,7,882,1627,440,925000,7226.56
564113,7,882,1576,441,910888,7116.31
568642,9,882,947,436,720000,6990.29
560184,5,1948,2254,463,825000,5650.68
566507,8,1948,2278,469,900000,5844.16
556484,3,1346,324,375,430000,5810.81
564877,7,1346,845,362,658168,6389.98
551988,1,5773,912,701,508000,5029.7
554020,2,5773,877,696,502888,4979.09
564569,7,5773,911,704,523000,5230.0
552067,1,5957,200,392,380000,5507.25
556258,3,5957,220,394,385000,5579.71
560708,5,5957,211,396,350000,5833.33
562675,6,5957,173,396,350000,5833.33
552220,1,2132,1596,476,640000,5245.9
564723,7,2132,807,477,560000,5384.62
573510,11,2132,915,474,607000,5836.54
556297,3,2291,346,375,415000,5608.11
573474,11,2291,368,370,430000,5810.81
556351,3,2291,845,375,568000,5514.56
553250,2,7008,2286,486,770000,5273.97
567403,8,3386,1154,442,435888,4540.5
571646,10,3386,1181,443,440000,4835.16
554468,2,3714,219,385,342000,5029.41
554482,2,3714,199,385,355000,5220.59
561148,5,3714,211,396,325000,5416.67
552581,1,3714,487,392,355000,5298.51
556729,3,3714,452,389,348000,5194.03
552662,1,3714,1166,392,448888,4932.84
551879,1,2833,1561,1133,708000,6265.49
556076,3,2833,1612,1135,708000,6265.49
560498,5,2833,1561,1129,710000,6283.19
562515,6,2833,1587,1136,735000,6504.42
571132,10,2833,1637,1140,738888,6538.83
575316,12,2833,1536,1141,705000,6238.94
575317,12,2833,1561,1141,710000,6283.19
575318,12,2833,1587,1142,695000,6150.44
553920,2,2833,904,1135,585000,6290.32
560465,5,2833,904,1129,590000,6344.09
566813,8,2833,835,1130,582000,6258.06
551881,1,2834,1612,1133,710000,6283.19
551883,1,2834,1561,1134,635000,5619.47
560499,5,2834,1536,1136,660000,5840.71
564464,7,2834,1561,1139,712000,6300.88
553918,2,2834,835,1134,550000,5913.98
556053,3,2834,870,1128,590000,6344.09
558265,4,2834,904,1128,618000,6645.16
560463,5,2834,835,1129,570000,6129.03
560464,5,2834,835,1129,560000,6021.51
562481,6,2834,835,1136,550000,5913.98
566815,8,2834,938,1137,620000,6666.67
571089,10,2834,835,1140,570000,6129.03
573233,11,2834,938,1131,628888,6762.24
573235,11,2834,835,1141,588000,6322.58
575274,12,2834,835,1141,550000,5913.98
564114,7,883,1634,815,905000,8227.27
564099,7,883,828,816,788000,9162.79
551880,1,2835,1637,1132,728000,6442.48
551882,1,2835,1587,1133,748888,6627.33
553936,2,2835,1637,1134,728000,6442.48
558291,4,2835,1561,1128,680000,6017.7
562514,6,2835,1536,1136,700000,6194.69
562516,6,2835,1587,1136,728000,6442.48
568975,9,2835,1561,1137,713888,6317.59
571131,10,2835,1612,1131,720000,6371.68
575315,12,2835,1587,1141,738000,6530.97
551848,1,2835,904,1138,590000,6344.09
551849,1,2835,870,1138,600000,6451.61
556052,3,2835,870,1135,600000,6451.61
556054,3,2835,870,1128,603500,6489.25
558267,4,2835,870,1129,580000,6236.56
558268,4,2835,904,1129,600000,6451.61
560467,5,2835,835,1136,573000,6161.29
562480,6,2835,835,1139,575000,6182.8
568939,9,2835,904,1140,610000,6559.14
571088,10,2835,904,1140,623888,6708.47
573234,11,2835,797,1141,545000,5860.22
564111,7,884,1713,837,1068000,8974.79
570734,10,884,935,838,838000,9311.11
555284,3,552,32,417,295000,6555.56
570315,10,552,27,412,300000,6666.67
574564,12,552,23,411,305000,6777.78
550985,1,552,173,418,360000,6000.0
555289,3,552,231,419,380000,6333.33
568273,9,552,211,420,400800,6680.0
561332,6,4245,1146,222,478888,5769.73
574156,12,1464,1456,198,800000,5970.15
563356,7,6264,230,393,362888,6150.64
567886,9,6264,210,400,336000,5694.92
569898,10,6264,230,391,348000,5898.31
569901,10,6264,172,405,330000,5593.22
572098,11,6264,190,405,348000,5898.31
572099,11,6264,230,405,362000,6135.59
574230,12,6264,210,397,380000,6440.68
567961,9,204,324,369,470000,6351.35
572207,11,204,368,363,465000,6283.78
559460,5,204,915,375,650000,6250.0
563694,7,7147,459,374,410000,5540.54
572488,11,7147,471,362,400000,5970.15
551754,1,1029,577,36,295888,4931.47
558184,4,1029,629,37,315000,4701.49
553093,2,6426,1380,469,425000,5059.52
555354,3,4424,455,342,358000,5114.29
561614,6,274,846,361,647000,6221.15
565685,8,274,807,369,540000,5192.31
565686,8,274,881,369,618000,5885.71
572245,11,274,846,370,647000,6221.15
557703,4,7207,1543,298,568000,4733.33
561980,6,7207,1667,289,695000,5791.67
558653,4,1201,197,65,340000,5151.52
560876,5,1201,217,58,350000,5303.03
564841,7,1201,177,51,380000,5757.58
560094,5,885,846,444,638500,6139.42
556485,3,1347,299,375,500000,6756.76
575654,12,1347,305,371,470000,5802.47
554064,2,5774,1647,696,630000,5121.95
560687,5,5774,1594,697,585000,4875.0
569110,9,5774,1619,702,645000,5375.0
558500,4,5958,1149,392,518000,5692.31
552153,1,2133,915,478,600000,5769.23
565737,8,381,1999,250,848000,7186.44
574377,12,381,1955,245,780000,6610.17
565736,8,381,1972,241,825000,6818.18
552108,1,2292,299,377,395000,5337.84
552110,1,2292,299,377,380000,5135.14
554106,2,2292,368,367,428000,5783.78
558522,4,2292,324,368,430000,5810.81
564693,7,2292,346,366,435000,5878.38
569175,9,2292,299,362,417000,5635.14
567151,8,2292,849,366,518000,4841.12
572929,11,959,1546,648,810000,6585.37
562139,6,959,913,649,699000,6852.94
568651,9,959,845,650,655000,6359.22
552516,1,3387,1743,602,650000,4850.75
552730,1,3715,1569,320,540000,4462.81
559465,5,225,867,862,658000,7311.11
572239,11,225,935,863,683000,7588.89
551694,1,4844,1635,792,580000,5225.23
570947,10,4844,1584,806,572000,5200.0
573103,11,4844,1584,794,582000,5290.91
572272,11,226,1590,863,911000,7853.45
562326,6,4845,1584,796,590000,5363.64
564218,7,4845,867,797,510000,5666.67
553809,2,4846,1658,792,613888,5530.52
553722,2,4846,901,792,485000,5388.89
558032,4,4846,832,805,470000,5222.22
551375,1,761,432,1111,728888,10718.94
551379,1,761,427,1111,720000,10588.24
555639,3,761,385,1112,670000,9852.94
564067,7,761,396,1106,715888,10527.76
570694,10,761,410,1107,718888,10571.88
555667,3,761,835,1113,888000,9548.39
557878,4,761,966,1112,920000,9892.47
564088,7,761,797,1106,850000,9139.78
566409,8,761,938,1106,905000,9731.18
557225,4,174,406,1079,730000,11774.19
550637,1,174,796,1080,790000,8586.96
559255,5,1682,2216,603,1110888,7768.45
555641,3,762,319,1112,648000,9529.41
562098,6,762,319,1105,650000,9558.82
551419,1,762,1026,1111,960000,10322.58
551420,1,762,1058,1111,1000000,10752.69
551421,1,762,990,1103,915000,9838.71
557880,4,762,1065,1104,1036000,11139.78
566411,8,762,1065,1106,1078000,11591.4
568626,9,762,870,1110,915000,9838.71
568627,9,762,990,1107,980000,10537.63
574973,12,762,1058,1114,1063000,11430.11
553021,2,175,379,1081,700000,11290.32
557226,4,175,334,1082,660000,10645.16
559434,5,175,287,1083,640000,10322.58
550640,1,175,932,1084,1025000,11781.61
554980,3,175,932,1079,1000000,11494.25
563469,7,175,864,1085,1010000,11609.2
574336,12,175,829,1086,1000000,11494.25
569343,9,1305,915,674,708000,6807.69
571537,10,1305,917,675,750000,7075.47
575668,12,1305,846,676,683888,6575.85
553583,2,763,422,1103,700000,10294.12
553585,2,763,396,1113,700000,10294.12
553586,2,763,443,1103,718000,10558.82
555638,3,763,422,1113,730000,10735.29
555642,3,763,293,1112,560000,8235.29
557848,4,763,422,1112,680000,10000.0
566367,8,763,432,1109,745000,10955.88
557882,4,763,966,1104,890000,9569.89
560074,5,763,1050,1104,980999,10548.38
564085,7,763,990,1106,940000,10107.53
566410,8,763,1065,1106,1038800,11169.89
566412,8,763,870,1110,875000,9408.6
572899,11,763,797,1115,790000,8494.62
572900,11,763,1065,1115,1050000,11290.32
574971,12,763,1065,1114,1075000,11559.14
574972,12,763,1041,1114,995000,10698.92
574974,12,763,1041,1114,1050000,11290.32
574975,12,763,966,1108,940000,10107.53
572026,11,1683,2216,604,950000,6643.36
574170,12,1684,2106,562,980000,6805.56
561637,6,208,1708,769,1060000,9636.36
570019,10,208,419,778,670000,11166.67
563473,7,208,927,771,800000,10666.67
554984,3,208,867,779,858888,9543.2
557256,4,208,867,768,850000,9444.44
557257,4,208,794,768,780000,8666.67
561611,6,208,1038,774,959000,10655.56
557039,4,1738,1594,745,900000,7500.0
559232,5,1738,843,745,570000,5643.56
566009,8,625,1182,202,545000,5923.91
551425,1,798,987,817,798000,8866.67
557887,4,798,794,818,660888,7343.2
574978,12,798,987,819,852000,9466.67
557568,4,671,1150,175,500000,5434.78
563752,7,671,1182,180,570000,6195.65
551766,1,1111,196,155,430000,6615.38
553859,2,1111,242,156,480000,6575.34
555967,3,1111,256,153,400000,6153.85
558195,4,1111,204,153,530000,7260.27
558196,4,1111,256,157,450000,6923.08
560387,5,1111,234,157,440000,6769.23
560389,5,1111,196,154,430000,6615.38
566718,8,1111,184,161,462000,6328.77
562431,6,1111,773,154,605000,6875.0
564376,7,1111,781,162,618888,7032.82
574997,12,836,1605,411,800000,6106.87
553027,2,275,464,471,482000,5878.05
558688,4,1173,1670,341,688000,5593.5
573657,11,1173,1571,347,688000,5593.5
558676,4,1319,805,674,633800,6213.73
564874,7,1319,876,675,646000,6460.0
558818,4,2939,1996,176,506000,4015.87
561035,5,2939,1960,176,480000,3902.44
568315,9,699,1584,725,1100000,10000.0
555330,3,699,799,722,728000,7663.16
553620,2,912,1394,392,548000,6523.81
570736,10,912,1386,400,570000,6785.71
572915,11,912,1386,391,590000,7023.81
557453,4,7009,1141,223,370000,3737.37
557456,4,7009,1157,229,400000,4040.4
559652,5,7009,1174,228,415000,4191.92
563653,7,7009,1202,217,415000,4191.92
557385,4,474,807,486,810000,7788.46
551407,1,926,256,131,370000,5692.31
551408,1,926,216,131,373000,5738.46
553599,2,926,234,132,365000,5615.38
564081,7,926,216,137,388000,5969.23
568621,9,926,257,136,400000,6060.61
551046,1,553,1595,267,738888,6106.51
557578,4,553,1595,269,700000,5785.12
574605,12,553,1544,270,718000,5933.88
550245,1,4246,501,235,375000,5597.01
554620,3,4246,487,221,380000,5671.64
559068,5,4246,452,225,340000,5074.63
569666,10,4246,452,224,341800,5101.49
569670,10,4246,471,224,388000,5791.04
554684,3,1465,501,201,360000,5373.13
569746,10,1465,487,202,375000,5597.01
563265,7,1573,1182,402,505000,5489.13
559266,5,12,807,421,605000,5817.31
567836,9,12,880,422,710000,6826.92
550580,1,6265,1788,402,713000,5401.52
557200,4,6265,1779,394,727000,5507.58
572173,11,6265,1774,391,718000,5439.39
564345,7,1030,99,38,288000,6400.0
568868,9,1030,630,39,338000,4898.55
557362,4,6427,1645,445,620000,5123.97
553095,2,6427,1371,437,393000,4734.94
557585,4,4425,487,320,358000,5343.28
574622,12,4425,487,317,360000,5373.13
557678,4,7208,488,317,360000,5294.12
563878,7,7208,472,319,352888,5189.53
566173,8,7208,488,327,365000,5367.65
570515,10,7208,502,328,373000,5485.29
565442,8,1791,1548,488,710000,5680.0
574167,12,1791,1544,497,685000,5661.16
550435,1,1791,809,489,662000,6245.28
556459,3,1202,216,3,345888,5321.35
562825,6,1202,196,4,350000,5384.62
567235,8,1202,216,5,341000,5246.15
571508,10,1202,176,6,348888,5367.51
551462,1,886,2065,446,895000,6392.86
557925,4,886,2284,437,1020000,7083.33
570796,10,1907,1543,506,640000,5333.33
555716,3,1907,882,507,545000,5141.51
573409,11,5775,1595,707,665000,5495.87
573410,11,5775,1543,705,570000,4750.0
571258,10,5775,804,702,500000,4950.5
552068,1,5959,452,378,354000,5283.58
564781,7,2134,1570,475,670000,5491.8
574378,12,382,1982,245,855000,7066.12
552111,1,2293,346,361,380000,5135.14
567105,8,2293,368,371,438000,5918.92
559599,5,7010,367,494,390000,5342.47
565831,8,7010,345,486,380000,5205.48
568179,9,7010,845,489,460000,4466.02
560115,5,960,1597,651,720000,5853.66
551449,1,960,879,652,635000,6165.05
556636,3,3388,1166,440,465000,5109.89
558810,4,3388,1181,436,462000,5076.92
561025,5,3388,1149,447,422000,4637.36
573753,11,3388,1151,443,440000,4731.18
561027,5,3388,1144,435,465000,4428.57
563051,6,3716,563,417,360000,5625.0
575870,12,3716,567,412,380000,5937.5
552657,1,3716,1400,423,415888,4951.05
550605,1,227,361,1103,585000,8731.34
554958,3,227,361,1104,618000,9223.88
557228,4,227,384,1105,598000,8925.37
563450,7,227,395,1109,630000,9402.99
567962,9,227,421,1115,680000,10149.25
572209,11,227,292,1108,555000,8283.58
554988,3,227,1025,1104,780088,8479.22
559464,5,227,796,1105,750000,8152.17
572240,11,227,937,1114,765000,8315.22
562367,6,5082,1533,798,542000,4927.27
566678,8,5082,1609,797,590000,5363.64
566685,8,5082,1584,797,606000,5509.09
553836,2,5083,1634,805,620000,5636.36
573134,11,5083,1657,807,590000,5363.64
553839,2,5084,1634,799,580000,5272.73
558070,4,5084,867,805,485000,5388.89
573129,11,5085,1634,807,638000,5800.0
573130,11,5085,1558,794,580000,5272.73
557538,4,554,452,217,355000,5298.51
568272,9,554,452,233,365000,5447.76
557555,4,554,1150,232,525000,5706.52
572547,11,554,1182,231,570000,6195.65
567734,9,4247,1591,224,715000,6111.11
572010,11,1466,1978,232,592000,5059.83
554807,3,13,807,419,699000,6721.15
563306,7,13,847,424,725000,6904.76
552924,2,13,1391,410,652888,7254.31
557203,4,6266,1754,394,685000,5189.39
559410,5,6266,1754,394,660000,5000.0
559415,5,6266,1764,394,715000,5416.67
565609,8,6266,1779,396,630000,4772.73
567949,9,6266,1754,393,675000,5113.64
550980,1,7148,2287,392,970000,6598.64
557537,4,7148,2287,386,980000,6666.67
570314,10,7148,2273,391,997800,6787.76
562397,6,1031,577,35,285000,4750.0
573154,11,1031,630,40,408000,5913.04
555814,3,4901,1311,792,485000,5105.26
573108,11,4901,1906,802,600000,5357.14
557361,4,6428,1606,438,645000,4886.36
563562,7,6428,1620,448,630000,5206.61
565778,8,6428,1620,441,600000,4958.68
574394,12,6428,1379,447,432000,5204.82
551265,1,7435,730,57,388000,3403.51
553416,2,4426,1729,342,780000,5864.66
566129,8,4426,1730,337,808000,5897.81
563904,7,7209,1619,299,660000,5500.0
566197,8,7209,1686,300,698000,5816.67
554790,3,1792,1544,483,720000,5950.41
554272,2,1203,1450,53,690000,5227.27
556463,3,1203,235,56,313888,4755.88
556469,3,1203,197,56,310000,4696.97
564836,7,1203,217,58,308000,4666.67
569297,9,1203,197,62,400000,6060.61
571513,10,1203,197,54,380000,5757.58
575638,12,1203,217,63,355000,5378.79
560064,5,887,560,449,465888,6851.29
557904,4,887,1400,441,580000,6904.76
554065,2,5776,1544,677,600000,4958.68
556233,3,5776,1645,678,618000,5107.44
552083,1,5960,1149,403,488000,5362.64
552084,1,5960,1181,403,475000,5219.78
573446,11,5960,1133,389,450000,4945.05
575508,12,5960,1149,386,516000,5670.33
552115,1,2294,346,374,438000,5918.92
552117,1,2294,368,368,428000,5783.78
554103,2,2294,368,374,430000,5810.81
558523,4,2294,371,361,435000,5576.92
567106,8,2294,324,369,435888,5890.38
569176,9,2294,324,363,420000,5675.68
555124,3,7011,345,498,378000,5178.08
570173,10,7011,323,483,380000,5205.48
575813,12,3389,1757,605,640000,4740.74
552578,1,3717,471,312,368000,5492.54
552588,1,3717,453,320,350000,5147.06
561145,5,3717,487,314,380888,5684.9
561150,5,3717,487,314,385800,5758.21
557291,4,228,1564,864,830000,7155.17
572273,11,228,1663,863,880000,7586.21
559495,5,229,1539,865,800000,6896.55
570078,10,229,1615,866,860000,7413.79
570079,10,229,1663,863,870000,7500.0
570044,10,229,995,863,773000,7730.0
550984,1,555,501,271,395000,5895.52
565969,8,555,501,272,395000,5895.52
559069,5,4248,459,232,415000,5608.11
565239,8,4248,477,233,380000,5135.14
573999,12,4248,493,231,400000,5405.41
569821,10,1467,1947,232,565888,4836.65
565431,8,1574,1548,385,570000,4560.0
561447,6,14,1380,392,625000,7440.48
565555,8,6267,917,366,518888,4895.17
565560,8,6267,915,366,530000,5096.15
565563,8,6267,807,361,513000,4932.69
565675,8,205,879,396,600000,5825.24
565966,8,7149,2238,362,1100000,7284.77
568866,9,1032,612,41,333888,5564.8
573157,11,1032,595,42,310000,5166.67
551703,1,4902,1872,808,570000,5044.25
560339,5,4902,1855,799,575000,5088.5
558176,4,4902,2340,799,740000,5692.31
564343,7,4902,2366,798,760000,5846.15
573151,11,4902,2328,800,728000,5600.0
561987,6,7436,35,66,260000,4561.4
555526,3,7436,179,59,270000,3970.59
557728,4,7436,179,66,282000,4147.06
566233,8,7436,219,52,283800,4173.53
568467,9,7436,199,55,298000,4382.35
551059,1,4427,487,288,355000,5298.51
570385,10,4427,501,300,420000,6268.66
551060,1,4427,463,288,405000,5000.0
570438,10,4427,1181,299,518000,5692.31
563894,7,7210,1165,290,473000,5255.56
552895,2,1793,880,486,725000,6971.15
554228,2,1204,196,7,345000,5307.69
569304,9,1204,196,6,335000,5153.85
551514,1,1908,1579,508,635000,4847.33
557971,4,1908,1605,507,650000,4961.83
564158,7,1908,1630,509,675000,5152.67
560148,5,1908,848,510,500000,4716.98
572950,11,1908,882,511,555000,5235.85
557308,4,6482,563,462,368000,5750.0
572289,11,6482,561,473,350000,5000.0
555058,3,6482,1372,471,430000,5119.05
564631,7,5777,1595,679,610000,5041.32
567043,8,5777,1620,680,640000,5289.26
567044,8,5777,1619,672,638000,5316.67
554183,2,2135,1570,475,616000,5049.18
560823,5,2135,1596,466,710000,5819.67
560824,5,2135,1546,466,630000,5121.95
569258,9,2135,1596,479,710000,5819.67
552155,1,2135,1394,473,500000,5952.38
562722,6,2135,1372,474,477888,5689.14
569205,9,2135,1386,479,531888,6332.0
552114,1,2295,328,320,433000,5481.01
558552,4,2295,811,314,540000,5000.0
572432,11,7012,807,499,450000,4326.92
553629,2,961,810,580,630000,5887.85
552660,1,3718,1386,406,418000,4976.19
554527,2,3718,1394,401,428000,5095.24
554531,2,3718,1372,407,420000,5000.0
569581,9,3718,1402,399,458000,5452.38
573893,11,3718,1394,402,450000,5357.14
550686,1,230,1662,867,790000,6869.57
554987,3,230,794,868,600000,6666.67
553047,2,230,995,869,662000,6620.0
550277,1,4249,1182,229,485000,5271.74
561331,6,4249,1167,218,517888,5629.22
567714,9,4249,1167,236,515000,5597.83
561351,6,1509,31,229,275000,6250.0
565347,8,1575,452,392,365000,5447.76
561409,6,1575,1154,392,495000,5156.25
550465,1,15,1394,418,630000,7500.0
569724,10,15,1386,425,651000,7750.0
559370,5,6268,880,366,518000,4980.77
563404,7,6268,848,362,520000,4905.66
566703,8,1033,131,41,274000,5829.79
564348,7,1033,612,38,330000,5500.0
568867,9,1033,577,43,320000,5333.33
553341,2,4428,451,313,355000,5378.79
559803,5,4428,470,327,370000,5606.06
561864,6,4428,470,327,355000,5378.79
570383,10,4428,451,329,354000,5363.64
553379,2,4428,1154,313,510000,5312.5
561589,6,276,603,35,360000,5070.42
555484,3,7211,1180,299,475000,5277.78
559923,5,7211,1165,296,470000,5222.22
567234,8,1205,196,5,350000,5384.62
566425,8,877,918,485,645000,6028.04
560170,5,1909,1571,509,645000,5243.9
564139,7,1909,914,512,555000,5388.35
566472,8,1909,914,513,560000,5436.89
575026,12,1909,879,511,542000,5262.14
572290,11,6483,323,479,391000,5356.16
574383,12,6483,298,480,388000,5315.07
561665,6,6483,914,460,472000,4582.52
565759,8,6483,845,474,460000,4466.02
572309,11,6483,845,480,500000,4854.37
574397,12,6483,806,481,480000,4660.19
552288,1,1348,515,360,432888,6461.01
571520,10,1348,487,362,385000,5746.27
571521,10,1348,501,369,418000,6238.81
575649,12,1348,487,369,395000,5895.52
564629,7,5778,1545,681,602888,4941.7
566979,8,5778,876,680,515000,5150.0
560706,5,5961,463,394,400000,4938.27
571456,10,2136,1545,472,638000,5229.51
573511,11,2136,1386,479,538888,6415.33
554104,2,2296,347,320,418000,5573.33
554108,2,2296,303,322,412000,5215.19
558521,4,2296,328,321,415000,5253.16
573473,11,2296,347,319,410000,5466.67
551253,1,7916,178,69,275000,4104.48
553493,2,7916,198,70,290000,4328.36
557740,4,7916,186,71,300000,3947.37
557741,4,7916,198,71,272000,4059.7
562008,6,7916,198,72,285000,4253.73
