location_key,region,town,street_name,block,blk_streetname
377,Central,BUKIT MERAH,SILAT AVE,148,148 SILAT AVE
378,Central,BUKIT MERAH,SILAT AVE,149,149 SILAT AVE
379,Central,BUKIT MERAH,SPOTTISWOODE PK RD,104,104 SPOTTISWOODE PK RD
380,Central,BUKIT MERAH,SPOTTISWOODE PK RD,106,106 SPOTTISWOODE PK RD
381,Central,BUKIT MERAH,SPOTTISWOODE PK RD,109,109 SPOTTISWOODE PK RD
382,Central,BUKIT MERAH,SPOTTISWOODE PK RD,110,110 SPOTTISWOODE PK RD
383,Central,BUKIT MERAH,TAMAN HO SWEE,14,14 TAMAN HO SWEE
384,Central,BUKIT MERAH,TAMAN HO SWEE,16,16 TAMAN HO SWEE
385,Central,BUKIT MERAH,TELOK BLANGAH CRES,1,1 TELOK BLANGAH CRES
386,Central,BUKIT MERAH,TELOK BLANGAH CRES,10,10 TELOK BLANGAH CRES
387,Central,BUKIT MERAH,TELOK BLANGAH CRES,12,12 TELOK BLANGAH CRES
388,Central,BUKIT MERAH,TELOK BLANGAH CRES,13,13 TELOK BLANGAH CRES
389,Central,BUKIT MERAH,TELOK BLANGAH CRES,14,14 TELOK BLANGAH CRES
390,Central,BUKIT MERAH,TELOK BLANGAH CRES,14A,14A TELOK BLANGAH CRES
391,Central,BUKIT MERAH,TELOK BLANGAH CRES,15,15 TELOK BLANGAH CRES
392,Central,BUKIT MERAH,TELOK BLANGAH CRES,16,16 TELOK BLANGAH CRES
393,Central,BUKIT MERAH,TELOK BLANGAH CRES,17,17 TELOK BLANGAH CRES
394,Central,BUKIT MERAH,TELOK BLANGAH CRES,17A,17A TELOK BLANGAH CRES
395,Central,BUKIT MERAH,TELOK BLANGAH CRES,18,18 TELOK BLANGAH CRES
396,Central,BUKIT MERAH,TELOK BLANGAH CRES,20,20 TELOK BLANGAH CRES
397,Central,BUKIT MERAH,TELOK BLANGAH CRES,21,21 TELOK BLANGAH CRES
398,Central,BUKIT MERAH,TELOK BLANGAH CRES,22,22 TELOK BLANGAH CRES
399,Central,BUKIT MERAH,TELOK BLANGAH CRES,23,23 TELOK BLANGAH CRES
400,Central,BUKIT MERAH,TELOK BLANGAH CRES,24,24 TELOK BLANGAH CRES
401,Central,BUKIT MERAH,TELOK BLANGAH CRES,26,26 TELOK BLANGAH CRES
402,Central,BUKIT MERAH,TELOK BLANGAH CRES,5,5 TELOK BLANGAH CRES
403,Central,BUKIT MERAH,TELOK BLANGAH CRES,6,6 TELOK BLANGAH CRES
404,Central,BUKIT MERAH,TELOK BLANGAH CRES,7,7 TELOK BLANGAH CRES
405,Central,BUKIT MERAH,TELOK BLANGAH CRES,8,8 TELOK BLANGAH CRES
406,Central,BUKIT MERAH,TELOK BLANGAH DR,44,44 TELOK BLANGAH DR
407,Central,BUKIT MERAH,TELOK BLANGAH DR,45,45 TELOK BLANGAH DR
408,Central,BUKIT MERAH,TELOK BLANGAH DR,46,46 TELOK BLANGAH DR
409,Central,BUKIT MERAH,TELOK BLANGAH DR,47,47 TELOK BLANGAH DR
410,Central,BUKIT MERAH,TELOK BLANGAH DR,48,48 TELOK BLANGAH DR
411,Central,BUKIT MERAH,TELOK BLANGAH DR,49,49 TELOK BLANGAH DR
412,Central,BUKIT MERAH,TELOK BLANGAH DR,50,50 TELOK BLANGAH DR
413,Central,BUKIT MERAH,TELOK BLANGAH DR,52,52 TELOK BLANGAH DR
414,Central,BUKIT MERAH,TELOK BLANGAH DR,54,54 TELOK BLANGAH DR
415,Central,BUKIT MERAH,TELOK BLANGAH DR,55,55 TELOK BLANGAH DR
416,Central,BUKIT MERAH,TELOK BLANGAH DR,64,64 TELOK BLANGAH DR
417,Central,BUKIT MERAH,TELOK BLANGAH DR,65,65 TELOK BLANGAH DR
418,Central,BUKIT MERAH,TELOK BLANGAH DR,66,66 TELOK BLANGAH DR
419,Central,BUKIT MERAH,TELOK BLANGAH DR,67,67 TELOK BLANGAH DR
420,Central,BUKIT MERAH,TELOK BLANGAH DR,75,75 TELOK BLANGAH DR
421,Central,BUKIT MERAH,TELOK BLANGAH DR,76,76 TELOK BLANGAH DR
422,Central,BUKIT MERAH,TELOK BLANGAH DR,77,77 TELOK BLANGAH DR
423,Central,BUKIT MERAH,TELOK BLANGAH HTS,57,57 TELOK BLANGAH HTS
424,Central,BUKIT MERAH,TELOK BLANGAH HTS,58,58 TELOK BLANGAH HTS
425,Central,BUKIT MERAH,TELOK BLANGAH HTS,60,60 TELOK BLANGAH HTS
426,Central,BUKIT MERAH,TELOK BLANGAH HTS,61,61 TELOK BLANGAH HTS
427,Central,BUKIT MERAH,TELOK BLANGAH HTS,62,62 TELOK BLANGAH HTS
428,Central,BUKIT MERAH,TELOK BLANGAH HTS,63,63 TELOK BLANGAH HTS
429,Central,BUKIT MERAH,TELOK BLANGAH HTS,69,69 TELOK BLANGAH HTS
430,Central,BUKIT MERAH,TELOK BLANGAH HTS,70A,70A TELOK BLANGAH HTS
431,Central,BUKIT MERAH,TELOK BLANGAH HTS,70B,70B TELOK BLANGAH HTS
432,Central,BUKIT MERAH,TELOK BLANGAH HTS,70C,70C TELOK BLANGAH HTS
433,Central,BUKIT MERAH,TELOK BLANGAH HTS,74,74 TELOK BLANGAH HTS
434,Central,BUKIT MERAH,TELOK BLANGAH HTS,85,85 TELOK BLANGAH HTS
435,Central,BUKIT MERAH,TELOK BLANGAH HTS,86,86 TELOK BLANGAH HTS
436,Central,BUKIT MERAH,TELOK BLANGAH HTS,87,87 TELOK BLANGAH HTS
437,Central,BUKIT MERAH,TELOK BLANGAH HTS,88,88 TELOK BLANGAH HTS
438,Central,BUKIT MERAH,TELOK BLANGAH RISE,28,28 TELOK BLANGAH RISE
439,Central,BUKIT MERAH,TELOK BLANGAH RISE,31,31 TELOK BLANGAH RISE
440,Central,BUKIT MERAH,TELOK BLANGAH RISE,32,32 TELOK BLANGAH RISE
441,Central,BUKIT MERAH,TELOK BLANGAH RISE,35,35 TELOK BLANGAH RISE
442,Central,BUKIT MERAH,TELOK BLANGAH RISE,37,37 TELOK BLANGAH RISE
443,Central,BUKIT MERAH,TELOK BLANGAH RISE,39,39 TELOK BLANGAH RISE
444,Central,BUKIT MERAH,TELOK BLANGAH RISE,40,40 TELOK BLANGAH RISE
445,Central,BUKIT MERAH,TELOK BLANGAH RISE,42,42 TELOK BLANGAH RISE
446,Central,BUKIT MERAH,TELOK BLANGAH RISE,43,43 TELOK BLANGAH RISE
447,Central,BUKIT MERAH,TELOK BLANGAH ST 31,80A,80A TELOK BLANGAH ST 31
448,Central,BUKIT MERAH,TELOK BLANGAH ST 31,80B,80B TELOK BLANGAH ST 31
449,Central,BUKIT MERAH,TELOK BLANGAH ST 31,80C,80C TELOK BLANGAH ST 31
450,Central,BUKIT MERAH,TELOK BLANGAH ST 31,90A,90A TELOK BLANGAH ST 31
451,Central,BUKIT MERAH,TELOK BLANGAH ST 31,90B,90B TELOK BLANGAH ST 31
452,Central,BUKIT MERAH,TELOK BLANGAH ST 31,91A,91A TELOK BLANGAH ST 31
453,Central,BUKIT MERAH,TELOK BLANGAH ST 31,92A,92A TELOK BLANGAH ST 31
454,Central,BUKIT MERAH,TELOK BLANGAH ST 31,92B,92B TELOK BLANGAH ST 31
455,Central,BUKIT MERAH,TELOK BLANGAH ST 31,93A,93A TELOK BLANGAH ST 31
456,Central,BUKIT MERAH,TELOK BLANGAH ST 31,93B,93B TELOK BLANGAH ST 31
457,Central,BUKIT MERAH,TELOK BLANGAH WAY,27,27 TELOK BLANGAH WAY
458,Central,BUKIT MERAH,TELOK BLANGAH WAY,33,33 TELOK BLANGAH WAY
459,Central,BUKIT MERAH,TELOK BLANGAH WAY,34,34 TELOK BLANGAH WAY
460,Central,BUKIT MERAH,TIONG BAHRU RD,17,17 TIONG BAHRU RD
461,Central,BUKIT MERAH,TIONG BAHRU RD,20,20 TIONG BAHRU RD
462,Central,BUKIT MERAH,TIONG BAHRU RD,24,24 TIONG BAHRU RD
463,Central,BUKIT MERAH,TIONG BAHRU RD,26,26 TIONG BAHRU RD
464,Central,BUKIT MERAH,TIONG BAHRU RD,28,28 TIONG BAHRU RD
465,Central,BUKIT MERAH,ZION RD,87,87 ZION RD
466,Central,BUKIT TIMAH,EMPRESS RD,8,8 EMPRESS RD
467,Central,BUKIT TIMAH,FARRER RD,5,5 FARRER RD
468,Central,BUKIT TIMAH,FARRER RD,6,6 FARRER RD
469,Central,BUKIT TIMAH,QUEEN'S RD,2,2 QUEEN'S RD
470,Central,BUKIT TIMAH,QUEEN'S RD,3,3 QUEEN'S RD
471,Central,BUKIT TIMAH,QUEEN'S RD,4,4 QUEEN'S RD
472,Central,BUKIT TIMAH,TOH YI DR,1,1 TOH YI DR
473,Central,BUKIT TIMAH,TOH YI DR,10,10 TOH YI DR
474,Central,BUKIT TIMAH,TOH YI DR,11,11 TOH YI DR
475,Central,BUKIT TIMAH,TOH YI DR,12,12 TOH YI DR
476,Central,BUKIT TIMAH,TOH YI DR,13,13 TOH YI DR
477,Central,BUKIT TIMAH,TOH YI DR,14,14 TOH YI DR
478,Central,BUKIT TIMAH,TOH YI DR,16,16 TOH YI DR
479,Central,BUKIT TIMAH,TOH YI DR,17,17 TOH YI DR
480,Central,BUKIT TIMAH,TOH YI DR,19,19 TOH YI DR
481,Central,BUKIT TIMAH,TOH YI DR,2,2 TOH YI DR
482,Central,BUKIT TIMAH,TOH YI DR,3,3 TOH YI DR
483,Central,BUKIT TIMAH,TOH YI DR,4,4 TOH YI DR
484,Central,BUKIT TIMAH,TOH YI DR,5,5 TOH YI DR
485,Central,BUKIT TIMAH,TOH YI DR,7,7 TOH YI DR
486,Central,BUKIT TIMAH,TOH YI DR,9,9 TOH YI DR
487,Central,CENTRAL AREA,BAIN ST,232,232 BAIN ST
488,Central,CENTRAL AREA,BAIN ST,233,233 BAIN ST
489,Central,CENTRAL AREA,BUFFALO RD,661,661 BUFFALO RD
490,Central,CENTRAL AREA,BUFFALO RD,662,662 BUFFALO RD
491,Central,CENTRAL AREA,BUFFALO RD,663,663 BUFFALO RD
492,Central,CENTRAL AREA,CANTONMENT RD,1A,1A CANTONMENT RD
493,Central,CENTRAL AREA,CANTONMENT RD,1B,1B CANTONMENT RD
494,Central,CENTRAL AREA,CANTONMENT RD,1C,1C CANTONMENT RD
495,Central,CENTRAL AREA,CANTONMENT RD,1D,1D CANTONMENT RD
496,Central,CENTRAL AREA,CANTONMENT RD,1E,1E CANTONMENT RD
497,Central,CENTRAL AREA,CANTONMENT RD,1F,1F CANTONMENT RD
498,Central,CENTRAL AREA,CANTONMENT RD,1G,1G CANTONMENT RD
499,Central,CENTRAL AREA,CHANDER RD,668,668 CHANDER RD
500,Central,CENTRAL AREA,CHIN SWEE RD,53,53 CHIN SWEE RD
501,Central,CENTRAL AREA,JLN BERSEH,26,26 JLN BERSEH
502,Central,CENTRAL AREA,JLN KUKOH,10,10 JLN KUKOH
503,Central,CENTRAL AREA,JLN KUKOH,8,8 JLN KUKOH
504,Central,CENTRAL AREA,JLN KUKOH,9,9 JLN KUKOH
505,Central,CENTRAL AREA,KELANTAN RD,28,28 KELANTAN RD
506,Central,CENTRAL AREA,KELANTAN RD,29,29 KELANTAN RD
507,Central,CENTRAL AREA,KELANTAN RD,30,30 KELANTAN RD
508,Central,CENTRAL AREA,KLANG LANE,671A,671A KLANG LANE
509,Central,CENTRAL AREA,KLANG LANE,671B,671B KLANG LANE
510,Central,CENTRAL AREA,KLANG LANE,672A,672A KLANG LANE
511,Central,CENTRAL AREA,KLANG LANE,672B,672B KLANG LANE
512,Central,CENTRAL AREA,KRETA AYER RD,334,334 KRETA AYER RD
513,Central,CENTRAL AREA,NEW MKT RD,32,32 NEW MKT RD
514,Central,CENTRAL AREA,QUEEN ST,269B,269B QUEEN ST
515,Central,CENTRAL AREA,QUEEN ST,269C,269C QUEEN ST
516,Central,CENTRAL AREA,QUEEN ST,271,271 QUEEN ST
517,Central,CENTRAL AREA,ROWELL RD,639,639 ROWELL RD
518,Central,CENTRAL AREA,ROWELL RD,640,640 ROWELL RD
519,Central,CENTRAL AREA,ROWELL RD,641,641 ROWELL RD
520,Central,CENTRAL AREA,ROWELL RD,642,642 ROWELL RD
521,Central,CENTRAL AREA,SAGO LANE,4,4 SAGO LANE
522,Central,CENTRAL AREA,SELEGIE RD,10,10 SELEGIE RD
523,Central,CENTRAL AREA,SELEGIE RD,8,8 SELEGIE RD
524,Central,CENTRAL AREA,SELEGIE RD,9,9 SELEGIE RD
525,Central,CENTRAL AREA,SMITH ST,335A,335A SMITH ST
526,Central,CENTRAL AREA,TG PAGAR PLAZA,1,1 TG PAGAR PLAZA
527,Central,CENTRAL AREA,TG PAGAR PLAZA,2,2 TG PAGAR PLAZA
528,Central,CENTRAL AREA,TG PAGAR PLAZA,3,3 TG PAGAR PLAZA
529,Central,CENTRAL AREA,TG PAGAR PLAZA,4,4 TG PAGAR PLAZA
530,Central,CENTRAL AREA,TG PAGAR PLAZA,5,5 TG PAGAR PLAZA
531,Central,CENTRAL AREA,TG PAGAR PLAZA,7,7 TG PAGAR PLAZA
532,Central,CENTRAL AREA,TG PAGAR PLAZA,8,8 TG PAGAR PLAZA
533,Central,CENTRAL AREA,UPP CROSS ST,34,34 UPP CROSS ST
534,Central,CENTRAL AREA,UPP CROSS ST,532,532 UPP CROSS ST
535,Central,CENTRAL AREA,UPP CROSS ST,533,533 UPP CROSS ST
536,Central,CENTRAL AREA,UPP CROSS ST,535,535 UPP CROSS ST
537,Central,CENTRAL AREA,UPP CROSS ST,536,536 UPP CROSS ST
538,Central,CENTRAL AREA,UPP CROSS ST,538,538 UPP CROSS ST
539,Central,CENTRAL AREA,VEERASAMY RD,632,632 VEERASAMY RD
540,Central,CENTRAL AREA,VEERASAMY RD,633,633 VEERASAMY RD
541,Central,CENTRAL AREA,VEERASAMY RD,634,634 VEERASAMY RD
542,Central,CENTRAL AREA,VEERASAMY RD,635,635 VEERASAMY RD
543,Central,CENTRAL AREA,VEERASAMY RD,637,637 VEERASAMY RD
544,Central,CENTRAL AREA,WATERLOO ST,262,262 WATERLOO ST
545,Central,CENTRAL AREA,WATERLOO ST,263,263 WATERLOO ST
546,Central,CENTRAL AREA,WATERLOO ST,264,264 WATERLOO ST
547,Central,GEYLANG,ALJUNIED CRES,101,101 ALJUNIED CRES
548,Central,GEYLANG,ALJUNIED CRES,104,104 ALJUNIED CRES
549,Central,GEYLANG,ALJUNIED CRES,105,105 ALJUNIED CRES
550,Central,GEYLANG,ALJUNIED CRES,107,107 ALJUNIED CRES
551,Central,GEYLANG,ALJUNIED CRES,108,108 ALJUNIED CRES
552,Central,GEYLANG,ALJUNIED CRES,109,109 ALJUNIED CRES
553,Central,GEYLANG,ALJUNIED CRES,110,110 ALJUNIED CRES
554,Central,GEYLANG,ALJUNIED CRES,111,111 ALJUNIED CRES
555,Central,GEYLANG,ALJUNIED CRES,112,112 ALJUNIED CRES
556,Central,GEYLANG,ALJUNIED CRES,95,95 ALJUNIED CRES
557,Central,GEYLANG,ALJUNIED CRES,96,96 ALJUNIED CRES
558,Central,GEYLANG,ALJUNIED CRES,97,97 ALJUNIED CRES
559,Central,GEYLANG,ALJUNIED CRES,98,98 ALJUNIED CRES
560,Central,GEYLANG,ALJUNIED CRES,99,99 ALJUNIED CRES
561,Central,GEYLANG,ALJUNIED RD,125,125 ALJUNIED RD
562,Central,GEYLANG,BALAM RD,19,19 BALAM RD
563,Central,GEYLANG,BALAM RD,20,20 BALAM RD
564,Central,GEYLANG,BALAM RD,21,21 BALAM RD
565,Central,GEYLANG,BALAM RD,23,23 BALAM RD
566,Central,GEYLANG,BALAM RD,24,24 BALAM RD
567,Central,GEYLANG,BALAM RD,27,27 BALAM RD
568,Central,GEYLANG,BALAM RD,28,28 BALAM RD
569,Central,GEYLANG,BALAM RD,29,29 BALAM RD
570,Central,GEYLANG,BALAM RD,30,30 BALAM RD
571,Central,GEYLANG,BALAM RD,31,31 BALAM RD
572,Central,GEYLANG,BALAM RD,32,32 BALAM RD
573,Central,GEYLANG,BALAM RD,33,33 BALAM RD
574,Central,GEYLANG,CASSIA CRES,28,28 CASSIA CRES
575,Central,GEYLANG,CASSIA CRES,30,30 CASSIA CRES
576,Central,GEYLANG,CASSIA CRES,32,32 CASSIA CRES
577,Central,GEYLANG,CASSIA CRES,34,34 CASSIA CRES
578,Central,GEYLANG,CASSIA CRES,36,36 CASSIA CRES
579,Central,GEYLANG,CASSIA CRES,42,42 CASSIA CRES
580,Central,GEYLANG,CASSIA CRES,54,54 CASSIA CRES
581,Central,GEYLANG,CASSIA CRES,56,56 CASSIA CRES
582,Central,GEYLANG,CIRCUIT RD,17A,17A CIRCUIT RD
583,Central,GEYLANG,CIRCUIT RD,17B,17B CIRCUIT RD
584,Central,GEYLANG,CIRCUIT RD,18A,18A CIRCUIT RD
585,Central,GEYLANG,CIRCUIT RD,18B,18B CIRCUIT RD
586,Central,GEYLANG,CIRCUIT RD,18C,18C CIRCUIT RD
587,Central,GEYLANG,CIRCUIT RD,18D,18D CIRCUIT RD
588,Central,GEYLANG,CIRCUIT RD,34,34 CIRCUIT RD
589,Central,GEYLANG,CIRCUIT RD,35,35 CIRCUIT RD
590,Central,GEYLANG,CIRCUIT RD,36,36 CIRCUIT RD
591,Central,GEYLANG,CIRCUIT RD,37,37 CIRCUIT RD
592,Central,GEYLANG,CIRCUIT RD,38,38 CIRCUIT RD
593,Central,GEYLANG,CIRCUIT RD,39,39 CIRCUIT RD
594,Central,GEYLANG,CIRCUIT RD,40,40 CIRCUIT RD
595,Central,GEYLANG,CIRCUIT RD,42,42 CIRCUIT RD
596,Central,GEYLANG,CIRCUIT RD,43,43 CIRCUIT RD
597,Central,GEYLANG,CIRCUIT RD,44,44 CIRCUIT RD
598,Central,GEYLANG,CIRCUIT RD,45,45 CIRCUIT RD
599,Central,GEYLANG,CIRCUIT RD,46,46 CIRCUIT RD
600,Central,GEYLANG,CIRCUIT RD,47,47 CIRCUIT RD
601,Central,GEYLANG,CIRCUIT RD,48,48 CIRCUIT RD
602,Central,GEYLANG,CIRCUIT RD,49,49 CIRCUIT RD
603,Central,GEYLANG,CIRCUIT RD,50,50 CIRCUIT RD
604,Central,GEYLANG,CIRCUIT RD,51,51 CIRCUIT RD
605,Central,GEYLANG,CIRCUIT RD,52,52 CIRCUIT RD
606,Central,GEYLANG,CIRCUIT RD,58,58 CIRCUIT RD
607,Central,GEYLANG,CIRCUIT RD,59,59 CIRCUIT RD
608,Central,GEYLANG,CIRCUIT RD,60,60 CIRCUIT RD
609,Central,GEYLANG,CIRCUIT RD,61,61 CIRCUIT RD
610,Central,GEYLANG,CIRCUIT RD,62,62 CIRCUIT RD
611,Central,GEYLANG,CIRCUIT RD,63,63 CIRCUIT RD
612,Central,GEYLANG,CIRCUIT RD,64,64 CIRCUIT RD
613,Central,GEYLANG,CIRCUIT RD,65,65 CIRCUIT RD
614,Central,GEYLANG,CIRCUIT RD,66,66 CIRCUIT RD
615,Central,GEYLANG,CIRCUIT RD,67,67 CIRCUIT RD
616,Central,GEYLANG,CIRCUIT RD,69,69 CIRCUIT RD
617,Central,GEYLANG,CIRCUIT RD,70,70 CIRCUIT RD
618,Central,GEYLANG,CIRCUIT RD,71,71 CIRCUIT RD
619,Central,GEYLANG,CIRCUIT RD,85,85 CIRCUIT RD
620,Central,GEYLANG,CIRCUIT RD,87,87 CIRCUIT RD
621,Central,GEYLANG,DAKOTA CRES,58,58 DAKOTA CRES
622,Central,GEYLANG,DAKOTA CRES,60,60 DAKOTA CRES
623,Central,GEYLANG,DAKOTA CRES,62,62 DAKOTA CRES
624,Central,GEYLANG,EUNOS CRES,10,10 EUNOS CRES
625,Central,GEYLANG,EUNOS CRES,11,11 EUNOS CRES
626,Central,GEYLANG,EUNOS CRES,13,13 EUNOS CRES
627,Central,GEYLANG,EUNOS CRES,14,14 EUNOS CRES
628,Central,GEYLANG,EUNOS CRES,15,15 EUNOS CRES
629,Central,GEYLANG,EUNOS CRES,16,16 EUNOS CRES
630,Central,GEYLANG,EUNOS CRES,17,17 EUNOS CRES
631,Central,GEYLANG,EUNOS CRES,18,18 EUNOS CRES
632,Central,GEYLANG,EUNOS CRES,19,19 EUNOS CRES
633,Central,GEYLANG,EUNOS CRES,20,20 EUNOS CRES
634,Central,GEYLANG,EUNOS CRES,21,21 EUNOS CRES
635,Central,GEYLANG,EUNOS CRES,22,22 EUNOS CRES
636,Central,GEYLANG,EUNOS CRES,23,23 EUNOS CRES
637,Central,GEYLANG,EUNOS CRES,24,24 EUNOS CRES
638,Central,GEYLANG,EUNOS CRES,25,25 EUNOS CRES
639,Central,GEYLANG,EUNOS CRES,31,31 EUNOS CRES
640,Central,GEYLANG,EUNOS CRES,32,32 EUNOS CRES
641,Central,GEYLANG,EUNOS CRES,33,33 EUNOS CRES
642,Central,GEYLANG,EUNOS CRES,34,34 EUNOS CRES
643,Central,GEYLANG,EUNOS CRES,35,35 EUNOS CRES
644,Central,GEYLANG,EUNOS CRES,36,36 EUNOS CRES
645,Central,GEYLANG,EUNOS CRES,9,9 EUNOS CRES
646,Central,GEYLANG,EUNOS RD 5,411,411 EUNOS RD 5
647,Central,GEYLANG,EUNOS RD 5,413,413 EUNOS RD 5
648,Central,GEYLANG,EUNOS RD 5,414,414 EUNOS RD 5
649,Central,GEYLANG,EUNOS RD 5,415,415 EUNOS RD 5
650,Central,GEYLANG,EUNOS RD 5,416,416 EUNOS RD 5
651,Central,GEYLANG,EUNOS RD 5,417,417 EUNOS RD 5
652,Central,GEYLANG,GEYLANG EAST AVE 1,124,124 GEYLANG EAST AVE 1
653,Central,GEYLANG,GEYLANG EAST AVE 1,125,125 GEYLANG EAST AVE 1
654,Central,GEYLANG,GEYLANG EAST AVE 1,126,126 GEYLANG EAST AVE 1
655,Central,GEYLANG,GEYLANG EAST AVE 1,128,128 GEYLANG EAST AVE 1
656,Central,GEYLANG,GEYLANG EAST AVE 1,130,130 GEYLANG EAST AVE 1
657,Central,GEYLANG,GEYLANG EAST AVE 1,131,131 GEYLANG EAST AVE 1
658,Central,GEYLANG,GEYLANG EAST AVE 1,132,132 GEYLANG EAST AVE 1
659,Central,GEYLANG,GEYLANG EAST AVE 1,133,133 GEYLANG EAST AVE 1
660,Central,GEYLANG,GEYLANG EAST AVE 2,129,129 GEYLANG EAST AVE 2
661,Central,GEYLANG,GEYLANG EAST CTRL,120,120 GEYLANG EAST CTRL
662,Central,GEYLANG,GEYLANG EAST CTRL,122,122 GEYLANG EAST CTRL
663,Central,GEYLANG,GEYLANG EAST CTRL,123,123 GEYLANG EAST CTRL
664,Central,GEYLANG,GEYLANG SERAI,2A,2A GEYLANG SERAI
665,Central,GEYLANG,GEYLANG SERAI,2B,2B GEYLANG SERAI
666,Central,GEYLANG,GEYLANG SERAI,2C,2C GEYLANG SERAI
667,Central,GEYLANG,GEYLANG SERAI,2D,2D GEYLANG SERAI
668,Central,GEYLANG,GEYLANG SERAI,3A,3A GEYLANG SERAI
669,Central,GEYLANG,HAIG RD,1,1 HAIG RD
670,Central,GEYLANG,HAIG RD,10,10 HAIG RD
671,Central,GEYLANG,HAIG RD,11,11 HAIG RD
672,Central,GEYLANG,HAIG RD,2,2 HAIG RD
673,Central,GEYLANG,HAIG RD,21,21 HAIG RD
674,Central,GEYLANG,HAIG RD,22,22 HAIG RD
675,Central,GEYLANG,HAIG RD,23,23 HAIG RD
676,Central,GEYLANG,HAIG RD,3,3 HAIG RD
677,Central,GEYLANG,HAIG RD,4,4 HAIG RD
678,Central,GEYLANG,HAIG RD,6,6 HAIG RD
679,Central,GEYLANG,HAIG RD,7,7 HAIG RD
680,Central,GEYLANG,HAIG RD,8,8 HAIG RD
681,Central,GEYLANG,HAIG RD,9,9 HAIG RD
682,Central,GEYLANG,JLN DUA,93,93 JLN DUA
683,Central,GEYLANG,JLN DUA,97,97 JLN DUA
684,Central,GEYLANG,JLN TIGA,39,39 JLN TIGA
685,Central,GEYLANG,JLN TIGA,45,45 JLN TIGA
686,Central,GEYLANG,JLN TIGA,47,47 JLN TIGA
687,Central,GEYLANG,JLN TIGA,49,49 JLN TIGA
688,Central,GEYLANG,JOO CHIAT RD,3,3 JOO CHIAT RD
689,Central,GEYLANG,JOO CHIAT RD,4,4 JOO CHIAT RD
690,Central,GEYLANG,OLD AIRPORT RD,95,95 OLD AIRPORT RD
691,Central,GEYLANG,OLD AIRPORT RD,99,99 OLD AIRPORT RD
692,Central,GEYLANG,PAYA LEBAR WAY,121,121 PAYA LEBAR WAY
693,Central,GEYLANG,PAYA LEBAR WAY,122,122 PAYA LEBAR WAY
694,Central,GEYLANG,PAYA LEBAR WAY,123,123 PAYA LEBAR WAY
695,Central,GEYLANG,PAYA LEBAR WAY,91,91 PAYA LEBAR WAY
696,Central,GEYLANG,PAYA LEBAR WAY,93,93 PAYA LEBAR WAY
697,Central,GEYLANG,PINE CL,1,1 PINE CL
698,Central,GEYLANG,PINE CL,10,10 PINE CL
699,Central,GEYLANG,PINE CL,11,11 PINE CL
700,Central,GEYLANG,PINE CL,12,12 PINE CL
701,Central,GEYLANG,PINE CL,3,3 PINE CL
702,Central,GEYLANG,PINE CL,5,5 PINE CL
703,Central,GEYLANG,PINE CL,7,7 PINE CL
704,Central,GEYLANG,PINE CL,9,9 PINE CL
705,Central,GEYLANG,PIPIT RD,53,53 PIPIT RD
706,Central,GEYLANG,PIPIT RD,54,54 PIPIT RD
707,Central,GEYLANG,PIPIT RD,55,55 PIPIT RD
708,Central,GEYLANG,PIPIT RD,92,92 PIPIT RD
709,Central,GEYLANG,SIMS AVE,842,842 SIMS AVE
710,Central,GEYLANG,SIMS AVE,844,844 SIMS AVE
711,Central,GEYLANG,SIMS AVE,846,846 SIMS AVE
712,Central,GEYLANG,SIMS AVE,848,848 SIMS AVE
713,Central,GEYLANG,SIMS DR,40,40 SIMS DR
714,Central,GEYLANG,SIMS DR,41,41 SIMS DR
715,Central,GEYLANG,SIMS DR,42,42 SIMS DR
716,Central,GEYLANG,SIMS DR,43,43 SIMS DR
717,Central,GEYLANG,SIMS DR,43A,43A SIMS DR
718,Central,GEYLANG,SIMS DR,44,44 SIMS DR
719,Central,GEYLANG,SIMS DR,45,45 SIMS DR
720,Central,GEYLANG,SIMS DR,51,51 SIMS DR
721,Central,GEYLANG,SIMS PL,52,52 SIMS PL
722,Central,GEYLANG,SIMS PL,53,53 SIMS PL
723,Central,GEYLANG,SIMS PL,63,63 SIMS PL
724,Central,GEYLANG,UBI AVE 1,301,301 UBI AVE 1
725,Central,GEYLANG,UBI AVE 1,302,302 UBI AVE 1
726,Central,GEYLANG,UBI AVE 1,304,304 UBI AVE 1
727,Central,GEYLANG,UBI AVE 1,313,313 UBI AVE 1
728,Central,GEYLANG,UBI AVE 1,314,314 UBI AVE 1
729,Central,GEYLANG,UBI AVE 1,315,315 UBI AVE 1
730,Central,GEYLANG,UBI AVE 1,316,316 UBI AVE 1
731,Central,GEYLANG,UBI AVE 1,317,317 UBI AVE 1
732,Central,GEYLANG,UBI AVE 1,318,318 UBI AVE 1
733,Central,GEYLANG,UBI AVE 1,319,319 UBI AVE 1
734,Central,GEYLANG,UBI AVE 1,320,320 UBI AVE 1
735,Central,GEYLANG,UBI AVE 1,321,321 UBI AVE 1
736,Central,GEYLANG,UBI AVE 1,322,322 UBI AVE 1
737,Central,GEYLANG,UBI AVE 1,323,323 UBI AVE 1
738,Central,GEYLANG,UBI AVE 1,324,324 UBI AVE 1
739,Central,GEYLANG,UBI AVE 1,326,326 UBI AVE 1
740,Central,GEYLANG,UBI AVE 1,327,327 UBI AVE 1
741,Central,GEYLANG,UBI AVE 1,330,330 UBI AVE 1
